"","solID","channels","date_min","date_max","periods","constr_low","constr_up","histSpend","histSpendTotal","initSpendUnitTotal","initSpendUnit","initSpendShare","initResponseUnit","initResponseUnitTotal","initRoiUnit","expSpendTotal","expSpendUnitTotal","expSpendUnitDelta","optmSpendUnit","optmSpendUnitDelta","optmSpendUnitTotal","optmSpendUnitTotalDelta","optmSpendShareUnit","optmResponseUnit","optmResponseUnitTotal","optmRoiUnit","optmResponseUnitLift","optmResponseUnitTotalLift"
"1","2_699_2","FB_28_similar_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,3973402,138904282.610464,310532.659731493,21023.291005291,0.0677007404743486,0.870295693186719,9.15233318764396,4.13967391198499e-05,370000,370000,0.191501081786137,25227.9492063492,0.2,369999.999999998,0.19150108178613,0.0681836465036469,1.20051738961018,10.6283162519408,4.75868006468018e-05,0.379436206577451,0.161268502144294
"2","2_699_2","FB_30_similar_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,11633007,138904282.610464,310532.659731493,26928.2569444444,0.0867163439997854,0.00751968918188084,9.15233318764396,2.79249013309501e-07,370000,370000,0.191501081786137,30077.9408601754,0.116965755422978,369999.999999998,0.19150108178613,0.0812917320545287,0.0099257123193803,10.6283162519408,3.29999728555966e-07,0.319963110083981,0.161268502144294
"3","2_699_2","FB_40_broad_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,1290165,138904282.610464,310532.659731493,5223.34008097166,0.0168205820459855,0.12737408430291,9.15233318764396,2.43855621744652e-05,370000,370000,0.191501081786137,6268.00809716599,0.2,369999.999999998,0.19150108178613,0.016940562424773,0.182949163622407,10.6283162519408,2.91877675948002e-05,0.436313867327457,0.161268502144294
"4","2_699_2","FB_50_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,135499,138904282.610464,310532.659731493,3763.86111111111,0.0121206610421126,1.84280443072925,9.15233318764396,0.000489604790487405,370000,370000,0.191501081786137,4516.63333333333,0.2,369999.999999998,0.19150108178613,0.0122071171171172,2.01429610716488,10.6283162519408,0.000445972909135466,0.0930601606855097,0.161268502144294
"5","2_699_2","FB_female_other_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,51555738,138904282.610464,310532.659731493,74180.9179856115,0.238882821696608,1.7008367305707,9.15233318764396,2.29282243568433e-05,370000,370000,0.191501081786137,89017.1015827338,0.2,369999.999999998,0.19150108178613,0.240586761034417,1.84506609679233,10.6283162519408,2.07270969733551e-05,0.0847990660298334,0.161268502144294
"6","2_699_2","FB_male_other_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,31479819,138904282.610464,310532.659731493,43904.9079497908,0.141385798156477,1.30101011741199,9.15233318764396,2.96324529116382e-05,370000,370000,0.191501081786137,52685.889539749,0.2,369999.999999998,0.19150108178613,0.142394296053376,1.49046196250651,10.6283162519408,2.82895852291159e-05,0.145619040589315,0.161268502144294
"7","2_699_2","FB_u25_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,366344,138904282.610464,310532.659731493,8935.21951219512,0.0287738478777759,0.029193078546812,9.15233318764396,3.26719209382245e-06,370000,370000,0.191501081786137,10722.2633914367,0.199999997403814,369999.999999998,0.19150108178613,0.0289790902471263,0.0393760536724928,10.6283162519408,3.67236396225264e-06,0.348814706518605,0.161268502144294
"8","2_699_2","FB_undefined_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,33078080,138904282.610464,310532.659731493,46457.9775280899,0.149607379681933,0.9951987706226,9.15233318764396,2.14214828878608e-05,370000,370000,0.191501081786137,55749.5730337079,0.2,369999.999999998,0.19150108178613,0.150674521712725,1.17356827111619,10.6283162519408,2.1050713167016e-05,0.179230024954719,0.161268502144294
"9","2_699_2","Google_listing_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,1014239,138904282.610464,310532.659731493,6184.38414634146,0.0199154064879646,0.027099858860463,9.15233318764396,4.38198181406545e-06,370000,370000,0.191501081786137,7421.26083424145,0.199999977141086,369999.999999998,0.19150108178613,0.0200574617141662,0.0335760321661437,10.6283162519408,4.52430293397384e-06,0.238974429314429,0.161268502144294
"10","2_699_2","Google_Proslisting_S",2020-05-06,2022-05-11,"736 days",0.7,1.2,1391576,138904282.610464,310532.659731493,10384.8955223881,0.0334422006734091,1.92139213931887,9.15233318764396,0.000185017955662306,370000,370000,0.191501081786137,12461.8746268657,0.2,369999.999999998,0.19150108178613,0.0336807422347723,2.19492915003775,10.6283162519408,0.000176131538452959,0.142363968875113,0.161268502144294
